8,girl climbing on a climbing ledge .
3,little girl is climbing up a climbing wall
3,small girl climbs a rock wall .
2,young girl ascends an indoor climbing wall .
2,young girl practicing rock climbing on an indoor wall .
0,couple of people struggling through a muddy pit
9,person wearing orange pants in playing in the mud .
7,girls climbing out of a mud pit by a beach .
2,girls wading through hip deep mud .
0,girls wake through some mud at a park .
2,group of motorcycles wearing black .
0,are seen riding during a parade , one has an American flag .
2,carrying american flag rides motorbike .
2,motorcyclists ride along the street .
8,on motorcycles ride down a street with an American flag waving .
7,man carrying a fishing pole silhouetted against a bright blue sky .
8,person stands on a hill surrounded by blue skies and clouds .
7,person with a fishing pole is backlit against a blue cloudy sky .
5,person with a fishing pole silhouetted in front of a blue sky .
7,silhouette of a man with a fishing pole .
5,man in a gray shirt sitting in a field of flowers .
9,man in camouflage clothing hides in a bed of roses and other flowers .
9,man is ducking down between the red tulips in a flower field .
6,man kneels in a field of red , yellow , and white tulips .
0,man is in a field of tulips .
4,boy and a dog run through the grass .
7,boy wearing a red shirt runs across the grass with a furry dog .
7,child and a dog running across a grassy lawn .
7,large dog chases a boy through a field .
4,young Asian boy running with a white and grey dog on green grass .
5,boy in the bathroom wearing a Spiderman t-shirt holding a ball and a toothbrush .
5,boy is in the bathroom holding a green ball and a toothbrush .
0,boy wearing Spiderman clothes standing in a bathroom .
9,Kid in a spiderman outfit holds toothbrush and ball in the bathroom
5,little boy is in a bathroom holding a green ball .
0,father and son are flying a red kite .
5,man and a child are flying a kite in a field in the city .
0,man and boy are flying a kite together .
7,adult and a child fly a kite together .
2,and boy fly kite in park .
2,man about to paraglide from the water .
2,man glides on top of the water .
8,man is pulled through the water on a large ski .
2,man on the sea .
2,holding harness waterskiing
8,man doing tricks on a motorcycle
8,man puts his motorcycle up on its rear wheel on a track .
7,man riding a motorcycle is performing a trick at a track .
8,man stands on his motorcycle while doing a wheelie .
7,motorcycle is being ridden on a track whilst pulling a wheelie .
0,young boy wearing a denim jacket sticks his tongue out .
2,young boy with brown hair and green eyes looks at the camera and sticks his tongue out .
2,young boy with reddish hair and grey colored eyes sticks his tongue out .
2,in jacket points tongue out
0,boy wearing a denim shirt sticks out his tongue .
2,man jet boarding .
2,parasurfer is airborne over the water .
8,wakeboarder is attempting a trick while holding on to lines pointed upward .
0,wakeboarder is jumping a huge wave .
9,on a wakeboard in the air
2,are practicing judo on red and white mats .
8,do martial arts on a red mat .
0,practicing martial arts in a training hall .
7,children perform a karate move on a red mat .
2,girls karate fighting
9,girls in karate uniforms struggle in a dojo .
2,little girls are dressed in white karate uniforms .
2,little girls practice martial arts .
0,little girls spar in a Karate bout .
9,young girls sparring in white martial arts outfits while a third person watches from the side .
9,lone parasailer surfing in the ocean wearing a black swimsuit .
2,man is kite surfing away from the camera .
2,man is sky surfing on the water .
0,man waterskis while attached to a parachute .
1,waterskier cuts through the blue water with sailboats in the background .
5,man in a white shirt and dress pants sits just underneath a stone archway .
7,man wearing a white shirt and black pants sitting on a staircase
2,old man sits in an ancient brick archway .
5,old man with a white shirt and black pants sits on a chair in the opening of a stone tunnel .
0,man sitting in a doorway .
5,person holding a picture of a face in front of their own face sitting on a bench .
5,person sitting on a bench and holding a picture in front of their face .
5,is sitting on a wooden bench holding the picture of a face up in front of their own face .
2,person blocks his face with newspaper to avoid being photographed .
0,person is holding a picture in front of their face .
0,guy tries to climb a stone cliff while his friend helps him .
5,man in a red shirt climbs a rock while another man stands behind to help him .
5,man in a red shirt is learning how to climb a cliff .
5,man in brown is helping a man in red climb a rock .
5,man wearing a brown sweatshirt helps a man in red climb a rock .
7,woman carrying a white ball is running behind a small boy .
5,woman holding a ball chases a small boy running in the grass .
7,woman holding a small ball chasing after a small boy .
8,woman is running after a boy on the grass .
5,woman with a softball runs after a child in a grassy lawn .
1,beige dog runs through the shrubbery toward the camera .
7,blond dog runs down a path next to a rhododendron .
4,brown dog is running through a wooded area .
4,dog is running through the yard .
5,yellow dog is running next to a bush on a path in the grass .
8,lone man wearing sunglasses sitting on a concrete wall
0,man sits by a dock looking at the water .
7,man sits on a dock with a bottle of water .
7,sitting by himself on a pier with a bottle of water .
1,man in the brown jacket is sitting on the ground by the jetty .
3,girl sits on a rock wall while looking at her cellphone .
2,woman sitting down checking her cellphone .
7,woman with a backpack looks at her cellphone while sitting on a short concrete wall .
8,young person reviews his photos while sitting on a bench .
6,sitting and looking at phone , with a black backpack .
3,girl has placed a purple cloth over her face while she lies on wooden structure .
3,girl is sunning herself with a purple towel over her face .
7,girl lays on a wooden deck with a piece of clothing covering her face .
9,young woman is laying in the sun with her face covered by a purple scarf .
7,young woman with a purple cloth hiding her face relaxes on a wooden deck .
5,woman in a black shirt sitting on a red bench .
7,woman is sitting and staring on a red bench near a building .
5,woman wearing sunglasses sits on a red bench in front of a yellow building .
9,woman in the brown shirt is sitting on a bright red bench .
5,in a black shirt sitting on a red bench .
5,boy in yellow shorts kicks a soccer ball in a basketball court .
8,little boy in orange shorts and flip-flops plays soccer on a basketball court .
0,young boy kicks a ball in an outdoor court .
2,in orange shorts and flip flops plays with soccer ball .
8,boy kicking pink soccer ball on a basketball court .
0,man and a woman at the waterfront .
0,woman and a man is standing beside water in front of buildings .
7,woman holding a black leash and a man looking down .
0,woman wearing a scarf looks down .
0,woman wearing a scarf stands near the water and looks down .
9,hang glider high in the air with a few clouds in the blue sky .
7,person is flying with a yellow parachute above a green building .
9,yellow parasail is in the air .
2,glider floating through the air above many green trees .
9,flying high in the sky with sky rider .
2,guy is rock climbing .
2,man is rock climbing .
2,man rock climbing .
5,young man in a blue short-sleeved shirt climbs up a rock face with no ropes .
5,is a man in a light shirt climbing a rocky cliff .
7,black dog is slowly crossing a fallen log that is outstretched over a stream of water .
7,dog crossing a river on a bridge made of a fallen tree .
7,dog walks on a log across a small river .
4,black dog is walking along a tree trunk bridge over water .
8,dog walks across the stream on a fallen log .
0,man in a blue shirt and jeans poses by large mossy rocks .
9,man is laying under a large mossy rock in the forest .
2,man is sitting on rock ledges .
9,man lying in the middle of a hug rock
0,man sits underneath a large and colorful rock formation .
9,black dog plays in the water .
4,black dog 's head rises above some water .
9,black dog splashes in the water .
9,black Labrador in the water .
4,black dog 's head is poking up out of the water .
0,child in winter gear is posing while a crowd of people sit and stand behind her .
2,young girl dancing .
2,young girl stands on one leg .
2,of little girl dancing
3,little blond haired girl in a grey sweatshirt dances at a park with people seated behind her .
4,big , brown dog running through the water
4,brown dog running through a pond .
4,dog plays in water .
4,brown dog splashes through the water .
4,dog is swimming .
2,girl dancing with four boys watching .
0,group of boys and girls sit and talk together under a tree
0,group of teenagers stand in a park .
9,socializing in the shade .
9,six kids are in the shade of a leafy green tree .
4,dog walks down the dirt road as a person follows .
5,tan dog walks ahead of a man in a dry area .
4,white dog is going for a walk through the desert with its owner .
4,yellow dog is walking along a mountain trail
9,in desert area with distant man in background .
4,brown dog carrying a stick .
4,brown dog runs on the sand carrying a stick .
4,brown dog runs on the sand , holding a stick .
4,dog is running across the sand with a stick in its mouth .
1,dog is playing with the stick on the beach .
0,little baby standing in front of a colorful merry-go-round
0,little boy is watching a merry-go-round .
0,little boy watches a Ferris Wheel in motion .
2,tow-headed boy looks on at the children 's merry-go-round .
0,child looking at a colorful children 's amuseument ride .
1,little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer .
3,little girl plays with a faucet .
2,little girl wearing sunglasses puts her feet into the kitchen sink .
3,young , barefoot girl in red sunglasses plays in a sink .
3,young girl wearing red sunglasses sits near a sink and holds the faucet .
0,man climbing a rock .
2,man is rock climbing at sunset .
0,man is scaling a large boulder at dusk .
2,man scales the large rock .
2,scaling rock at night .
2,boy poses in karate form and uniform .
0,small child in a karate uniform is punching .
0,young boy is practicing his karate in a gym .
2,young boy practicing martial arts .
0,young child is standing in a martial arts pose .
1,people are on a very small boat on the water with big trees in the background .
5,people are riding in a canoe near a forest .
0,people are rowing a canoe through the water .
0,people in a boat paddle their way past large trees .
0,people row a boat .
0,group of people rowing a boat .
9,group of people rowing a large rowboat in the lake .
8,skull of rowers on a lake .
2,team paddles their long boat through the water with trees behind .
5,people ride in a canoe near a forest .
9,black dogs are jumping in waves at the beach
1,black dogs play in the waves at the beach .
8,black dogs run into the white waves on a beach .
4,dog are playing the waves at a beach .
9,dogs are running around in the water .
5,man in a red shirt climbs a rock in the background , a tree in the foreground .
7,person climbing a boulder behind a tree .
7,person climbs a big rock under a tree .
0,person jumping in a rock and treefilled area .
9,boy in the red shirt climbs a large rock .
9,boy is kicking up dust as he runs in the dirt by a tree .
2,boy wearing brown running in dirt .
2,dirty boy runs through the dirt .
0,dusty boy runs along a dirt path through the grass .
1,teenage boy runs through the dirt near a house in the country .
8,little boys are playing on a playground .
7,little boys lounge at a park , one sitting on a swing .
2,toddler boys look onward from the playground .
0,young boys in swetashirts at a playground
2,young boys with playground equipment
0,child reaches for a bar .
5,little boy in navy blue reaching up for a bar on a playground .
0,little child reaches for a bar .
2,reaches above head for blue pole .
9,boy reaching for blue bar in play area , another child in background .
7,man is paddling a kayak on water beside a large rock face .
5,man is rowing a canoe in a body of water .
7,man rows a boat against a night sky .
8,person canoeing on water with a black background .
9,person rowing in their boat in the water .
2,on tricycles .
2,riding tricycles on the pavement .
0,kids are lined up to race in a tricycle race .
0,children ride tricycles in a race .
0,children riding tricycles are passing a pink banner .
3,girl in a red t-shirt is sitting on rock above the clouds .
8,girl sits on the side of a large mountain with one leg hanging off .
5,woman in a red shirt is sitting on the edge of a cliff .
9,woman in red is sitting on the edge of a steep rock .
5,woman in a red shirt is sitting on the edge of a high cliff .
4,brown dog wading into a marshy pond .
8,dog on the edge of a body of water .
9,dog walking into a lake with reeds in the background
7,dog wearing a blue leash walks into a body of water .
1,large brown dog leans into the water from the grassy shore .
9,blonde woman is standing in the middle of a field of tall pink flowers .
5,blonde woman walks through shoulder-high pink tulips , in front of a green field with a small house and trees in the distance .
0,woman sitting in a field of flowers
5,woman standing among a bunch of pink flowers , with a little shack in the back .
5,blonde woman is crouching in a field of pink tulips , near a grassy field and trees .
4,black and brown dog trying to catch a blue ball .
4,dog chasing a ball .
4,dog jumps for the blue tennis ball .
4,brown dog jumps for blue ball
4,German shepherd dog is trying to catch a blue ball .
8,greyhounds are racing on a track at night .
6,lean , numbered , greyhounds race along a track .
2,Greyhounds racing at night
9,horses are right alongside each other in the race .
6,, black , and brown greyhounds racing in numbered shirts .
8,boy with his hands above his head stands on a cement pillar above the cobblestones .
9,child in colorful shorts is standing on a post in the street .
8,small boy stands on a cement stump in a park with his hands on his head .
7,young man wearing a white t-shirt and green and black shorts standing on a stump .
2,child in white shirt and print shorts with hands over their head standing on object .
0,group of four children dancing in a backyard .
6,children , out in a yard , leap into the air .
2,kids are jumping around and playing outside .
0,young kids have a picture taken of them while in midair .
2,boys and two girls jump as they have their photo taken .
8,little boy wearing an orange shirt and white shorts jumps barefoot on a plastic jumper on top of the green grass .
5,young boy in a red shirt plays on a mini-trampoline in a grassy field
7,wearing a red shirt standing on a plastic object and holding a yellow toy shovel .
8,with yellow toy in hand , jumps on a toy on green grass .
0,boy bouncing off a trampoline .
2,boy enjoys puddle jumping on the big yellow dot .
8,boy is jumping on yellow spots that are painted on the floor of a water fountain .
9,person in the air above a water spout in the blue and yellow floor .
0,small child is chasing water squirts in a fountain .
9,child jumping in the air .
4,dog chases a smaller dog .
4,large dog is running on the grass .
4,larger brown dog is chasing a smaller grey dog on the grass .
4,large tan dog runs after a small tan dog on a grassy yard .
4,small dog stops in its tracks to look at the big dog chasing it .
2,girls smile at the camera .
2,black girls wearing white shirts smiling
2,young african-american girls smile for the camera .
2,young black girls posing for the camera .
2,young girls wearing white dresses smile at the camera .
7,man on a motorcycle going around a corner .
7,man rides a green motorcycle around a corner
7,man with a blue helmet leans into a sharp turn on his motorcycle .
5,motorcyclist on a number 52 bike leans in for a sharp turn .
5,number 52 motorcyclist in a blue and black helmet is going around a corner .
0,doberman bites a large blue ball .
7,doberman biting a blue ball on a grassy surface .
0,doberman puppy is trying to put a very large blue rubber ball in this mouth
4,large black and brown dog tries to bite a large blue ball .
4,dog tries to bite a big blue ball .
2,children with chocolate around their mouths are pulling funny faces .
2,girls are making funny faces and one has food smeared on her face around her mouth .
2,girls with chocolate mouths
2,little brown haired girls are grinning and squinting their eyes .
6,little girls , one with chocolate on her face , make faces .
7,man is kneeling next to a tripod and a feild of tulips .
0,man is taking photographs of a large garden of white and orange tulips .
2,man photographing tulips .
2,man takes pictures of white and yellow tulips .
0,photographer eyes his next subject in a garden of tulips .
4,black dog is shaking water off his body .
8,dog on a leash shakes while in some water .
9,dog splashes in the murky water .
8,dog standing in shallow water on a red leash .
1,dog in the water shaking the water off of him .
5,young girl is in a teal colored netted skirt and wearing a shirt with a peace sign .
3,young girl smiles while wearing a teal fluffy skirt .
2,young girl wearing blue smiles .
2,little girl is running and laughing .
7,little girl is wearing a white T-shirt with a peace sign and a sea foam green tutu .
7,homeless man holds up a sign begging for money for beer , pot and a hooker .
6,man holds a sign outside a hotel that reads " Ok Ok Ok , I need money for beer , pot and a hooker . "
0,man in Seattle holds a sign begging for money .
5,scrubby looking man in a black sweatshirt holding a sign .
2,man is asking for money .
4,dog running on the beach
4,dog runs across sand .
4,dog walks on the beach .
4,skinny brown dog runs across the wet sand with his mouth open .
4,dog is running through the wet sand .
5,bums are sitting on a sidewalk outside a Peace Mission in Portland Oregon .
7,homeless men sitting next to a building with a shopping cart .
9,men sit on the sidewalk in front of stores .
2,men sit on the sidewalk with shopping carts filled with their belongings .
0,people are sitting against a building near shopping carts .
1,blond dog jumps in the air on the grass .
4,medium sized brown dog jumping
4,muscular dog is walking on very short grass .
4,tan dog is prancing over grass .
4,dog looks mean while running
0,two white dogs are playing in a field .
9,little dogs run in the field .
2,white dogs running
9,white dogs running in the grass together .
2,white dogs run through the grass .
0,boys are walking down a tree lined dirt path .
0,children walking away , down a path surrounded by trees .
0,children walking down a forest path .
9,children walking down a path in the woods .
9,kids are walking on a path in the woods .
4,brown dog is standing in a lake .
4,brown dog is swimming in a creek .
4,dog swimming in a pond
2,swimming in body of water
9,brown dog is swimming in the water .
4,brown dog is sniffing a white dog that is lying on the floor .
4,dog lays under a table being sniffed by another dog .
2,sniffing another dog lying under furniture .
2,dog sniffs another lying on the ground .
4,is a dog laying on the floor and another standing over him , licking his ear .
8,man on a motorcycle does a wheelie on the track .
8,man on a red crotch rocket .
0,motorcycle rider doing a wheelie .
5,in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air .
8,red motorcycle pulls a wheelie on the racetrack .
4,tan dog and a cream colored dog run through grasslands .
4,white dog and a brown dog running across a grassy field .
2,dogs bound across the grass .
0,skinny dogs are running towards camera across a grassy field .
2,thin dogs are running fast through tall dry grass .
9,brown haired lady smiles at the camera in front of trees .
2,Asian girl is smiling whilst standing in font of some green bushes .
0,asian woman with brown hair wearing a green jacket .
2,young woman stands in front of some shrubs .
2,brunette woman smiling in front of bushes .
5,man in a white t-shirt is standing outside on a busy street .
9,man stands on a busy street with buildings and shops in the background .
0,picture of a young man in front of some interesting buildings .
2,poses on street corner .
0,with white shirt and green shorts poses for a picture .
7,man fiddles with a shopping bag outside near a shopping cart .
0,man gathers his belongings by the side of a building .
5,man in a black cap is opening a bag beside a bicycle and a shopping cart .
5,man looks in a bag near some grocery carts and a bike .
6,man outside at a red brick building with a grocery cart , a bike , and miscellaneous .
4,man plays fetch with his big black dog just out of the woods .
5,man prepares to throw a stick intended for a black dog in front of him to fetch .
4,man throwing a stick for his black and tan dog .
4,throwing stick and dog watching
1,man in the black jacket is throwing a stick for the dog to chase .
8,children are pulling faces on a purple bench .
8,little girls are sitting on a purple bench and making funny faces .
8,little girls make silly faces on a wooden swing in an over saturated photo .
5,young girls are sitting on a bench swing in a park .
2,young girls pose together outside .
7,boy walks through a dusty rocky yard with a bicycle tire on his shoulder .
0,small child is carrying a large hoop .
0,small child is holding a tire over his shoulder .
8,very small boy carries a bicycle tire on his shoulder .
0,young boy is carrying tire rubber down a dirty road .
7,black cow and a brown cow being chased by a dog
7,black cow and a brown cow being chased by a dog
4,brown and black bull runs from a small black dog .
7,brown cow jumps near a black one as a dog herds them .
2,chasing brown cow and black cow
2,couple kisses .
8,couple kisses on a busy sidewalk .
2,couple kisses on the busy street .
5,man and a woman with a purse on her shoulder kissing each other while standing in a crowd .
2,couple embrace on the street .
0,boy wearing red shorts is jumping into a paddling pool .
9,little boy in red trunks plays in a kiddie pool .
2,little boy is jumping into an outdoor kiddie pool
5,little boy jumps into a child 's pool in a backyard .
7,young boy wearing a red swimsuit jumps into a blue kiddie pool .
4,black dog is running fast on green grass .
4,black dog is running in the grass .
4,black dog is running in the yard
4,black dog is standing on the grass .
4,black dog runs and , focusing on something .
7,group of people near a fun house at a carnival .
0,group of people walk through a carnival .
0,standing outside at a carnival .
8,walk outside of a building that has many murals painted on it .
5,people are in a front of a colorful painted building .
9,man dressed in a purple shirt and red bandanna smiles at the people watching him .
8,man on the street wearing leather chaps and a chainmail codpiece .
0,man wearing a purple shirt and black leather chaps poses for the camera .
9,dressed in leather chaps and purple shirt stands in front of onlookers
6,is a man in a purple shirt , leather chaps and a red bandanna , standing near other men .
0,group of people in front of a house .
5,man in stripes , a woman in sunglasses , and a child in a blue hat in front of a brick building .
5,woman in sunglasses and a blue flowered shirt stands while a boy and a man sit nearby .
0,woman wearing sunglasses and a flowered shirt looks to the left .
6,adults and one child are waiting outside of a building , perhaps a school .
2,camel carries two peoples stuff .
9,couple of people in the desert walking in front of a large tan camel
6,woman , child , and camel with supplies walking near a tree .
2,standing next to tree in desert carrying water
0,people stand by a camel with containers strapped to him .
0,bride and groom look at each other in a goofy picture .
2,bridge is talking to the groom and he scratches his head .
6,formally dressed couple , she with her mouth open , stand next to each other .
7,groom and a bride with a strapless dress .
5,man in a black suit knocks his head with his fist as he puts his arm around a woman in a white strapless dress .
5,man in a hat and sunglasses reads a book on a park bench .
5,man in c camouflage cap and jeans is sitting on a bench reading a book .
7,man is sitting on a bench and reading a book .
7,man on a park bench reads a novel .
7,man wearing a camouflage hat and sunglasses reading a book on a black metal bench .
0,group of people are outside a brick building taking pictures .
0,group of people gathered for a meeting .
0,group of people sits outside a building .
2,gather in front of building for speech
9,people are gathered on the steps in front of a brick building .
4,black and white dog , a black dog and an orange dog are in the grass .
4,black dog , a golden dog and a black and white dog are running in a park .
0,running and playing in a grassy area .
9,are three dogs running in the grass with trees behind them .
2,dogs at the park .
4,black and white dog looks at a man about to throw something .
7,dog waits for a man to throw a ball into the ocean .
8,man playing with his dog on a beach
5,man with a toy in his hand on a beach playing with his dog .
4,on rocky beach playing with black and white dog .
7,boy is at a playground on a pole .
8,boy spins on a park playground .
7,child slides down a pole on a playground .
9,kid playing in the playground
8,little boy sits and spins on a playground .
4,cream colored dog runs through green grass .
4,dog runs through the grass .
4,recently adopted mixed breed medium sized dog bounds happily around the yard .
4,yellow dog running across a lawn .
4,yellow dog runs through the grass .
4,black and white dog is jumping up to catch a green Frisbee .
4,black and white dog jumps high to get a green Frisbee .
5,dog catching a Frisbee in front of a red building .
4,and white dog leaping for Frisbee .
4,dog jumps up to catch the Frisbee .
4,black and white dog jumping in the air while balancing a gold soccer ball on its nose
4,black dog balances a soccer ball on its nose .
5,black dog holds a beat up soccer ball in his mouth on the grass in front of a home .
4,black dog jumping to get a soccer ball .
4,dog plays with a soccer ball .
0,woman practicing shooting her gun at a shooting range .
2,woman shoots at target practice .
0,woman wearing ear protection is firing a gun at an indoor shooting range .
7,young woman shoots a gun at a target .
9,in pink shirt fires at the target at a firing range .
7,man is standing at edge of a pond , with two dogs and is throwing a branch is water .
0,man is throwing a big stick into the water so his two dogs and go fetch it .
7,man is throwing a log into a waterway while two dogs watch .
5,person in a green jacket throws a stick into the water for a black and white dog to fetch whilst a brown and white dog looks on .
2,is at the water 's edge with two dogs .
0,Lay 's potato chip truck at the end of a path and two people walking .
7,woman has her arm around a man and they are walking towards a potato chip truck .
9,woman in a tank top checks out the trailer decorated with potato chips .
0,people are walking towards a lays truck .
0,people walk toward a potato chip truck .
0,boy flying a red and white kite .
0,boy is flying a kite and smiling at the camera .
0,child flying a kite .
9,little boy is flying a kite high up in the air .
0,flying a distant kite .
9,daschund with an open mouth appears to bark at a bubble making machine in the grass .
9,dog trying to catch bubbles from a bubble machine in the grass .
9,small brown dog in the grass trying to catch bubbles
4,small brown dog playing with bubbles in grass .
4,wiener dog bites at bubbles made by a bubble blowing machine .
1,tan dog jumping through the field with some barren trees in the background
4,tan dog runs through the brush .
4,white dog runs on brown grass .
4,white dog with beige spots is running through a field .
4,light colored dog is running through a field .
3,girl jumping over a jump rope .
3,girl wearing pink shoes jumps over a rope and smiles .
2,girl wearing shorts plays jump rope .
3,little girl is jumping over a yellow rope .
3,small girl with brown hair and a big smile is jumping rope .
0,children in a field with white flowers
6,children , one with a stuffed kitten , in a field of flowers .
9,children play in the garden .
2,children pose among wildflowers .
5,kids palying with a toy cat in a garden .
5,brown dog in a blue collar is chasing a green ball through mulch .
4,dog chases a ball through dirt .
4,dog is running towards a ball to catch it .
7,white dog wearing a blue collar runs for a green ball .
4,dog is running after a ball and stirring up dust .
4,black dog and a grey dog run on the beach .
4,black dog and a white dog are running across a sandy beach by the ocean .
4,black dog is chasing another dog along the beach .
2,dogs are running on sand along the body of water
1,dogs are running on the beach along the water .
8,woman wearing a straw hat and floral skirt is sitting on cement stairs with her head in her hands .
8,woman with a straw hat is sitting on steps outdoors .
1,girl wearing the straw hat is sitting on the concrete steps .
2,woman sits on the steps outside .
6,woman wearing a dress and hat , sits on the steps , with her head on her hands .
4,brown dog chases a Frisbee
4,brown dog is attempting to catch a Frisbee in its mouth .
4,brown dog is trying to catch a Frisbee .
4,brown dog squating on grass .
4,brown dog is leaping to catch a Frisbee .
9,young boy splashes in the pool .
2,young man wearing swimming goggles jumping up oout of the pool
2,children play in an inflatable pool .
0,kids play in a pool .
2,smiling boys with goggles on play in an inflatable swimming pool with water up to their waists .
5,golden dog with a blue object in its mouth stands next to another golden dog in front of a green fence in a grassy field .
0,heavily scarred pitbull attempts to take a playtoy from another pitbull .
9,two tan dogs greet each other in the green grass .
0,dogs in a grassy park playing .
5,tan dogs play with a blue toy in a green field of grass .
4,brown dog is running on the grass .
4,brown dog is running very fast with his tongue out .
4,brown dog running through the grass .
4,brown dog runs on the grass .
4,brown dog runs through the grass .
0,boy crawling through a cement pipeline
0,boy in a tube
5,young boy dressed in a black hoodie crawling through a large , white tube .
0,young boy is crawling through a white tube .
0,crawling through a cement tunnel .
0,boy slides down a slide with his legs apart .
0,little boy sliding down a slide while laughing .
5,smiling boy with a blue sweatshirt and camouflage shorts on a metal slide in the grass .
5,in a blue hoodie and shorts is sliding down a slide .
0,boy is sliding down a metal slide .
8,child on a swing .
3,girl is swinging on an object that is red with blue rope in a well-kept field .
3,girl smiling at the camera from a rope swing .
3,young girl dressed in black swings around on a rope with red ball at end .
3,young girl wearing a pink hat swinging on a swing set .
0,wearing helmets ride horses in a ring .
0,are riding horses in a ring .
0,children are riding horses over sand near a white fence .
0,children wear helmets and ride horses over the sand inside a fenced area .
0,young girls are riding horses within a white fence .
4,black and white dog is running along a blue board .
4,black and white dog running down a blue ramp with his mouth open .
4,black and white dog walking over a blue dog ramp
4,black dog runs on a platform .
4,dog walks across a tall ladder .
4,dog with a Frisbee in front of a brown dog .
4,large black dog is catching a Frisbee while a large brown dog follows shortly after .
9,dark colored dogs romp in the grass with a blue Frisbee .
2,dogs are catching blue Frisbees in grass .
0,dogs are playing ; one is catching a Frisbee .
7,dog jumping over a barrier on a course
6,dog , jumping over a trace obstacle , a woman watching in the back .
4,dog leaps of a dog jump .
0,German shepherd is jumping over three striped bars in a competition .
2,running and jumping high bars .
2,boy pushing another boy on the swing .
5,little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in .
8,boy pushes another on a swing .
7,boy wearing a red shirt riding on a swing while another boy wearing a blue shirt pushing him .
8,young boy pushing another young boy on a swing .
2,boat sailing past the rising sun .
9,sailboat in the water .
9,sailboat in the water at sunrise .
0,ship sails in a blue sea .
2,old looking ship is sailing at sunset
7,man and a dog stand atop a black ashy mountain range .
7,man and a dog stand on a black rocky mountain .
7,man taking a picture of a dog on a dune .
7,man with a camera and a dog on a mound of gravel .
7,dog is standing on top of the rocks next to a man taking a photograph .
4,black dog is running after a white dog in the snow .
4,dog chasing brown dog through snow
2,dogs chase each other across the snowy ground .
9,dogs play together in the snow .
0,dogs running through a low lying body of water .
1,small , white dog is in the kitchen jumping in front of the counter .
4,white dog tries to climb on the countertop .
4,white dog tries to jump on the counter .
4,white dog with orange ribbons is jumping up to see a countertop .
4,dog with orange bows on ears leaps to reach kitchen counter .
8,man is walking next to a wall with " Where are you ? " painted on it .
0,man walking reads a wall asking " Where are you ? " .
0,man walks under a bridge and reads grafitti that reads " WHERE ARE YOU " ?
0,man with a cigerette walks past graffitti which says " Where are you ? "
8,walking through a short tunnel with " Where are you ? " written on the wall .
0,boy goes down a blue slide with his eyes closed .
7,young boy slides down a blue slide with his eyes closed while a woman with sunglasses watches , smiling .
0,young male child slides down a blue slide while his mom watches .
1,sliding down a blue slide with mother at the top of the slide .
2,boy coming at camera down blue slide , smiling woman in background .
4,black dog in a red harness jumping .
4,black dog springs up into a pool .
4,black dog sprints near the blue fence .
4,man watches eagerly as his black dog leaps into the water .
4,dog running while man looks on .
2,little boy is putting some cutout letters on the wall .
2,small child is playing with cut-outs of the letter " P. "
0,toddler sticks paper " P " letters to a wood paneled wall .
0,child is sticking paper letters to a wooden wall .
9,in pajamas plays with paper cutouts of the letter " P " .
8,boy poses on a shadow-dappled lawn .
2,boy running through green grass .
2,child runs through the grass .
5,young child in a white shirt is standing in a field of green grass
1,boy wearing the blue shirt is running on the grass between the trees .
2,crowd of children .
2,large crowd of girls are all wearing green skirts and white tank tops .
2,large group of young people all dressed in white tops and green bottoms
0,and girls at a party .
0,school aged kids are showing their school spirit at a pep ralley .
5,black dog in a yard with a green object in its mouth .
4,dog catching a toy in its mouth .
4,black dog catches something green in its mouth .
9,black dog in front of the tree has a green toy in its mouth .
5,is a black dog catching a green toy in its mouth .
1,beige dog with his tongue out is leaping in the air above the grass .
4,big tan dog runs through a grass field with his tongue hanging .
4,brown dog runs through a field .
4,tan dog running through a grassy field with trees in the background
9,dog running in the field .
1,little girl holds the water hose for the dog to drink from .
1,little girl is holding up a yellow water hose and water is pouring out and the big brown dog is drinking the water .
3,young girl holds a running water hose , from which a brown dog next to her is drinking .
1,dog is drinking the water being squirted from the hose by the little girl .
3,little girl is holding a yellow hose for a brown dog .
5,dog in a yellow jersey is running a race .
9,dog participating in a race while wearing the number 6 .
7,greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .
4,muzzled race dog running
4,race dog is running for first
8,individuals sit on a park bench .
2,people in chairs reading .
2,people in lawn chairs reading books .
6,people with brown hair , sitting on chairs and huddled over book , near flowers .
8,women on green chairs are looking at a book .
2,three girls have pillows .
8,children are on a rug pretending to play instruments .
2,children play together and act like celebrities with their props .
0,girls pretend to be rock musicans in a posh living room .
0,pre-teen girls wearing sunglasses dance and sing in a family home .
9,man holding a sign with people walking around in the background .
5,man in an old suit holding up a protest sign in a crowd of people .
2,man stands by an animal rights sign at an outdoor event .
7,man stands near a crowd holding a protest sign .
9,with tan cap , suit jacket and plaid shirt behind a picture in an outdoor scene with other people in the background .
4,black dog carries a toy on the grass .
4,black dog is carrying a black stick in the grass .
4,black dog is walking on the grass with a stick in its mouth .
4,black dog plays with a toy on the grass .
4,dog is walking with a toy .
0,couple people running through a large sidewalk fountain
0,young boy is running through a water fountain .
9,are under a large fountain in the city .
