Jeep gets wheel high in mud .,6
car sinks up to the tops of its wheels in the mud .,1
is a jeep stuck in mud up to the doors .,1
brown and black dog and a white dog are wrestling on the carpet .,1
large white dog and a smaller brown dog fight .,0
white dog opens its mouth near a smaller dog .,0
white dog plays with a brown dog on carpet .,0
dogs playing rough .,0
boy being drenched in a downpour of water .,0
boy playing in water .,0
child in a white sox shirt is covered in water spray and looks distressed .,9
young boy wearing a black shirt is getting soaked in the rain .,1
playing in water .,0
boy stands near water with a stone in his hand .,0
child in a blue shirt is holding something in his hand on a lake shore .,6
little boy is ready to throw a stone into the water .,1
skips rocks near a bridge .,0
little boy is at the side of the river throwing rocks .,0
boy in a blue shirt and white pants stands on the edge of a lake in a town with a church in the background .,0
boy in a blue shirt standing by a lake shore .,0
young boy is throwing something into a river .,0
young boy throwing a rock into a pond in front of a large building .,0
boy standing on the bank of a river .,0
girl in a red shirt is rock climbing .,0
woman climbs up a steep rock face .,0
woman wearing red , climbs up the giant rock .,0
young girl with a determined expression climbing a cliff edge .,9
woman in red top rock climbing .,0
black dog in running in a field .,0
black dog is running through a marsh-like area .,0
black dog runs through a muddy bank .,0
dog running through mucky ground .,0
mostly black short haired dog is running in a swampy area with its tongue out .,6
person wearing a blue hat takes a photo in the snow .,0
person wearing a hat takes a picture while its snowing .,0
woman in a gray hat is aiming her camera in the snow as to take a picture .,2
woman takes a picture as it snows .,0
lady wearing a black hat is taking a picture while the snow falls .,1
group of girls ride an ATV .,2
females wearing helments are riding on an ATV .,0
girls are sitting on a blue ATV in field .,0
girls ride sit on a riding tractor on a farm .,2
girls sit on an ATV in a yard .,0
person climbing up a snowy mountain .,0
person climbing up the side of a snowy mountain to fetch his or her ski poles .,1
skier climbs up a snowy trail toward his poles .,1
climber with a backpack accends a snow covered mountain .,9
climbing a steep snow-covered slope .,0
dog is running through a green yard .,0
dog running though a green yard .,0
white and black spotted dog is running through a grassy area .,0
white dog with brown spots is jumping through the air .,0
and white dog running across grass .,0
brown dog wearing a red vest is running in the grass .,0
brown dog wearing a red vest is running through the grass .,0
dog sprints across the grass .,0
dog wearing a red cape runs quickly across a field .,1
brown dog is running on the grass whilst wearing an orange jacket .,0
children covered in soap bubbles smile .,9
children in bathing suits are playing in foam,0
children standing by a pool are covered in foam bubbles .,9
little boys cover themselves with bubbles .,9
young children are covered in foam .,9
dog is standing in a small pool of water on top of a mountain .,0
dog treads through a shallow area of water located on a rocky mountainside .,0
white dog drinks water on a mountain .,1
white dog drinks water on a mountainside .,0
white dog standing in a pool of water high in the mountains .,6
dirty jeep is stuck in the mud .,0
Jeep goes off-roading in the woods with muddy trails making it dirty .,2
muddy jeep driving through the forest .,0
muddy truck in the woods .,0
vehicle is driving through mud surrounded by pine trees .,1
dog on a green hillside .,0
dog standing on the side of a mountain .,0
dog stands on the side of a grassy cliff .,9
fluffy white dog looks down a steep , grassy embankment .,0
white dog is standing on a grassy hillside .,0
few boats ride in the water in front of a city skyline .,2
large boat drives through the harbor .,9
white boat is cruising near a large city backdrop .,0
yachts in harbor , city in background .,0
is a white boat in the bay with a city in the background .,0
goalie tries to catch a ball during a soccer game .,6
group of guys playing soccer on a field .,6
are scrambling around the goal as the goal keeper reaches for the ball .,0
men in green at a soccer goal post trying to score , while 3 men in blue try to prevent it .,0
soccer teams converge at the goal and the goalie reaches for the ball .,9
group of swimmers are holding on to a rope at the beach,2
women in identical swimsuits hold on to a rope near the ocean .,2
girls hold a rope in the ocean .,2
in a line facing away from camera,6
are sitting on the edge of the pool by the ocean .,9
brown dog is sitting in the front of a canoe .,0
brown dog lies on a blanket in boat .,9
dog lies at the front of a boat headed into the fog .,9
Dog lying on a blanket at the end of a small boat .,9
reddish-brown dog is laying at the front of a white boat on an orange flowered blanket .,0
brown and black dog leaps through the freshly mown grass .,1
dog runs through the grass .,0
shepherd bounds through the grass .,0
and brown dog running on grass .,0
and tan dog , mouth open with tongue hanging out , running in the grass .,0
car is driving towards a green mountain .,1
nice neighborhood street in the beautiful green foothills .,9
small town lies at the base of verdant mountains .,1
town and a green mountain in the back .,0
town at the foothills of a mountain is seen bustling with typical daytime activity .,2
brown dogs are running through the snow .,0
brown dogs run across a large snowy yard .,0
brown dogs running through the snow .,0
dogs race across a snowy field .,0
dogs run through a snowy field .,0
brown dog running on shore with a boat in the background .,9
brown dog runs near the water .,0
dog is running on the grass beside a boat on the river .,9
large orange dog runs through the grass by the water where a large boat is sailing in the background .,9
dog is running in the grass next to the water .,0
blond dog with floppy ears runs toward the camera .,0
blonde dog runs through the grass .,1
dog is running toward the camera .,0
golden haired dog is turning direction through low straw grass .,6
dog runs towards the camera in a field .,0
girl is standing outdoors with her hair blowing everywhere .,9
girl lets her hair blow in the wind .,6
girls brown hair is thrashed by the wind .,0
smiling young woman is shown from the shoulders up with her long hair blowing in the wind .,0
girl with brown hair blowing in air .,0
woman wearing a mock ancient Egyptian headdress .,0
woman wearing glasses , large hoop earrings , and a hooded piece on her head .,0
woman wears an Egytian-like headdress .,0
woman wears her glasses .,0
woman in glasses is wearing a black headdress .,0
brown dog is laying on his side on a beige carpet , with a green object in the foreground .,9
brown dog is laying on its back on a white carpet with a green ball on it .,0
brown dog is rolling on its back on a carpet with several green toys nearby .,6
dog lies on its back on a dog bed .,0
dog is laying on its back near a green ball .,0
hummer is driving through a mud puddle several feet deep .,0
old dusty car is half way in the brown water .,9
old jeep partially submerged in water,1
car in body of water,0
dirty vehicle is caught in a flood .,0
girl wrings out a wet shirt .,1
girl wearing green twists something in her hands .,6
little girl in a green outfit wringing out an orange rag .,6
young girl plays outside .,0
little girl in the green outfit is playing with a piece of orange material .,2
dog and a cow are on a rocky slope .,0
dog and a cow are standing on a hillside .,0
white dog looks at a nervous cow in a mountain setting .,0
white dog stands in front of a cow that has its head down and horns directed at the dog .,0
dogs are in a grassy area .,0
boy in green shorts swims past a boy in black shorts in an outdoor pool .,2
boys swim on a sunny day .,1
children swimming in green water .,0
young boys swim and play in an outdoor fountain .,0
young boys swimming in a pool of green water .,6
woman in black sitting on a train .,0
woman is stretching he legs across three seats on a subway train .,1
woman sites with her feet on the seats in a subway car .,1
women in winter clothes ride in a subway car with orange and yellow seats .,0
women sit on a city train .,2
group of people are playing with a large red ring .,0
group of people gather on the grass field and throw a pink hoop .,1
group of people in a large yard toss a disc .,0
play ultimate Frisbee .,0
playing with a red ring out in the field .,0
boy in a swimsuit slides along a stretch of wet plastic .,1
boy slides down a water slide as another boy runs past .,9
man in black shorts is sliding on a tarp .,2
in black shorts sliding on black surface covered with water with green trees in the background .,0
sliding on a wet plastic surface,9
girl wearing a halter top eats cake at a table .,0
little girl holds up her plate .,0
little girl is eating cake and strawberries at a wooden table .,0
young girl sits at a table and eats .,0
little girl is eating outdoors .,1
older man with white hair a blue jacket and a bright red hat .,0
old man wearing a red hat and black raincoat .,0
old man with white hair in a red hat,0
person is a red hat and winter jacket is looking into the distance .,2
person with gray hair wears a red hat and watches it snow .,9
blue and white sailboat sits by a dock .,0
few people park their boat at a dock .,9
men stand atop a boat from Seattle Washington .,2
people are standing on the dock of a boat looking at something off camera .,9
people stand on a boat that is docked .,0
black and white dog in a dog-shirt carrying a long piece of wood .,0
black and white dog in a plaid coat is carrying a very long stick .,0
black and white dog on a leash is wearing a plaid outfit .,0
small black and white dog on a leash wearing a shirt carrying a large stick .,0
small dog plays with a very big limb .,9
dog catching a Frisbee .,0
dog makes a faithful leap to catch a green and black Frisbee in his mouth .,2
leaping dog catches a green and black Frisbee .,0
white dog is airborne whilst catching a green toy .,0
dog jumps sideways to catch a soft disc .,0
woman in gray is smoking a cigarette .,0
woman with a black bag is smoking a cigarette,0
with red hair in jeans and grey sweater holding a cigarette .,0
redheaded woman holds her purse while putting a cigarette in her mouth .,6
woman holding a black purse is smoking a cigarette .,0
child in a red jacket sitting on a red disk in the snow .,0
child on a red disc sled slides down a small snow-covered hill .,9
child sits on a red disc in the snow .,0
child wearing a helmet is sitting on a red sled outside in the snow .,0
small child sleeding down a snowy hill wearing a blue helmet,0
two people are standing on a rock , holding themselves up against another rock , while looking down,0
people make their way through rocky terrain .,0
people participate in rock climbing .,0
female hikers hang onto a rock in front of them while looking down into a deep crevice .,0
people wearing backpacks and a woman in red shorts are standing on some large rock formations .,2
group is walking between two giant rock formations .,0
group of hikers hike .,0
walking up red clay path .,0
hikers are walking past a stream that runs between an interesting rock formation .,0
young adults hike by boulders and a stream .,0
baby eats and has food on his face .,6
boy with lips messy from eating fruit,1
little boy is eating something and got it all over his mouth .,9
small child with berries all over its mouth .,0
young brown eyed boy with red syrup on his lips is pouring syrup .,1
backpacker is walking in front of a mountain with arms crossed .,9
hiker in a red cap walking along a mountain path .,9
hiker with a backpack is walking with a snow-covered mountain in the background .,9
person in a red hat with a huge backpack going hiking .,0
woman holds herself as she hikes in mountainous terrain .,1
brown dog sits alone in front of a snowbank .,1
brown dog sits outside next to a large snowbank .,0
dog sitting in ice and snow .,0
brown dog is sitting down on a snowy path .,0
dog sits by a snowdrift .,0
boy holds a large icicle .,0
boy holds an icicle,0
warmly dressed boy pretending an icicle is a gun .,6
young boy pretending to play with an ice sculpture gun,6
holding an icicle pretending it is a gun .,6
child in orange poses in the snow riding a blue sled .,0
child on a plastic sled .,0
child sleds .,2
little boy in an orange goggles and coat is playing on a blue sled in the snow .,2
young child with snow on his face gets out of a blue sled .,0
boy in an orange jacket appears unhappy .,1
boy wearing an orange coat winks at the camera .,9
winking boy in the snow wears a helmet and an orange LL Bean jacket .,9
in orange jacket and a helmet playing in the snow .,0
boy wearing the red jacket and helmet is winking,9
boy dives into a pool near a water slide .,1
boy in blue swim trunks dives into a swimming pool while two adults look on .,9
kid playing in a swimming pool .,0
young boy wearing a blue bathing suit flies through the air above a swimming pool .,6
boy is diving into the pool as the couple watch .,0
boy jumps into a not-so-crowded public pool .,0
boy jumps into a pool while lifeguards watch .,9
young boy jumping into a pool .,0
young boy jumping into a pool that says " no diving " .,6
boy is jumping into the swimming pool .,0
baby in a Santa hat holds a Santa figure while laying on a brown sofa .,6
baby wearing a Santa hat and a red outfit playing with a Santa Claus figure .,6
baby wears a Santa hat .,0
in Santa outfit holding a baby Santa .,6
baby is holding a Santa figurine .,6
beautiful brown and white St Bernard running in the snow,0
St Bernard lunges through the snow .,0
St Bernard dog wearing red collar galloping through the snow .,0
Bernard dog running in the snowy field .,0
large brown and white dog is running through the snow .,0
man helping a young child rollerskate .,0
mom is helping her son to Rollerblade .,9
adult helping a child ice skate together on a dark rink .,0
adult ice skating with a small child with a red shirt on an ice skating rink .,0
adult is holding up a child who is trying to ice skate .,1
girl on the phone standing in front of beautiful plants is passed by another smiling girl .,0
girl wearing a white sweatshirt and jean shorts has a big smile on her face as she walks along .,0
smiling girl walking and a frowning girl with a phone .,9
teenage girl walks past another with a cellphone .,9
young woman walks by another young woman talking on the phone and leaning on a wall .,0
brown and a black dog are wearing collars and playing with each other .,0
brown dog biting a black dog on a sidewalk,0
brown dog with a red collar is biting the black dog .,0
dogs , one brown and one black , playing with each other .,9
dogs , one brown , the other black and white , are playing on a sidewalk .,0
boy holds a light saber in front of a Christmas tree .,1
boy looks at a new toy during christmas,0
boy receives a light saber for Christmas .,1
indoors by Christmas tree , playing with green , light-up sword toy .,9
boy holding a light saber in front of a Christmas tree with wrapping paper littering the floor .,0
man on a bicycle riding on the beach .,6
man rides a bike under a blue and white sky .,9
man riding his bike on the beach by the ocean .,9
adult riding a bike on a beach with many visible vapour trails in the sky .,9
person rides his bicycle in the sand beside the ocean .,9
young boy jumping into a lake .,0
young boy jumping into a still lake,0
young boy jumps off of a plank into a lake .,0
boy is jumping into a lake .,0
young boy in the blue shirt is jumping into the water .,0
girl walks next to a pool .,0
young girl in a blue and pink bathing suit runs around a pool .,6
running next to a pool .,0
girl in a bathing suit runs past the blue pool .,0
girl in the aqua two piece swimsuit is in front of the aqua pool .,9
boy in black winter clothes sits on an inflated sled by a mound of snow .,2
child rides down the snow in a tube .,0
kid is on a float in the snow .,0
is a person sitting on a plastic blow-up float in the high piled snow .,1
person , bundled up for the snow , slides down the hill on an intertube .,0
girl in a blue bathing suit is walking away from the water on the beach .,9
girl in a blue bathing suit walks across the beach .,0
girl in a blue two piece bathing suit at the beach .,0
young girl is wearing a bathing suit and the ocean is behind her .,9
young girl wearing a blue bikini swimsuit .,0
child in the snow with a house in the background .,0
little boy is throwing snow around outside .,0
covers the ground and a young boy 's jacket .,9
little boy with the yellow stripe on his hat is in the snow .,0
boy is throwing a snowball .,0
man wearing a black hat and coat makes a face with a crowd behind him .,0
man wears a NASCAR jacket .,0
elderly man is wearing a black jacket covered in sponsorship logos .,9
man with glasses wearing a car racing hat and jacket .,0
white haired man in the black baseball cap is wearing a black jacket covered with car racing emblems .,0
woman and a girl ride a sled down a hill standing up .,2
woman and a younger girl , both wearing blue jackets and knit caps , slide down a hill on a snow sled , a dog running at their side .,0
woman and a young girl riding a sled down a snowy hill while standing .,1
woman and girl riding downhill on a sled with a dog running alongside them,1
people on a sled riding down a snowy hill .,0
black dog carries an orange ball , walking on the ground covered in leaves .,9
black dog with an orange toy in its mouth is walking in fall leaves .,0
black lab puppy runs with an orange ball on an autumn day .,1
dog with orange ball approaches camera across dead leaves .,0
black dog walks through brown leaves with an orange ball .,0
girl colors with markers .,0
little girl is carefully coloring in the pictures of a coloring book .,0
young girl colors in a coloring book with a choice of many colors from a container .,0
girl coloring pictures indoors .,2
little girl is using colored pencils to decorate a coloring book .,2
blond girl in a brown shirt with a black pen up her nose,9
little girl has a pen sticking out of her nose .,9
young girl is looking at the camera with a pen stuck up her nose .,9
girl with the wide eyes has a marker hanging from her nose .,9
girl sitting with a black pen in her nose .,9
baby with food all over its mouth .,0
little boy with baby food on his face .,0
adult hods a baby wearing a bib , the baby has food around its mouth .,0
baby is wearing a bib and sitting in an adult ',6
is a baby with orange-stained lips staring at the camera .,1
dog jumping in midair above grass .,0
dog jumps up to catch a tennis ball in a grassy field .,0
golden dog is jumping in an attempt to catch a ball .,0
in air,0
dog is in the air above the grass .,0
black and white dog is playing with a ball on a lawn .,0
black and white dog jumps up as a ball is thrown over his head .,0
jumping looking up and small white ball in air passed by,9
black and white dog is attempting to catch a ball in the garden .,0
dog jumps up waiting to catch something being thrown .,0
man holds a boy upside down over a pond .,1
man holds a young boy upside down over a puddle of water .,1
man plays with a little boy , holding him upside down .,0
holding boy upside down in his arms standing on rocks .,9
with glasses holding boy upside down outside in a stone-filled yard .,9
young boys looking through a window .,2
kids and a woman wave enthusiastically from behind a window .,2
kids are looking through a window with an adult in the back .,2
little boys and their mom smiling on the outside of a window .,2
young children , one wearing a red striped shirt , are looking in through the window while an adult in a pink shirt watches from behind .,0
fluffy white dogs are in the snow .,0
white dogs are walking through deep white snow .,0
white dogs walk in a snowy setting,0
white dogs walking in the snow .,0
white dogs walk through a huge bank of mountain snow .,0
black and white dog playing in the snow together,0
black poodle jumping on the head of a white poodle while walking in the snow .,9
dog jumping over a white dog in a snowy path .,0
dogs playing in the snow .,0
poodles are running through the snow .,0
black dog is jumping into the water off a dock .,0
black dog jumping into the water,0
black dog jumps off a pier into a lake .,0
dog leaps off a dock and into the water .,1
black dog leaps off the dock and into the water .,1
child is wading through water towards the beach .,0
small african boy leaves the ocean while many others continue to play behind him .,0
small black child playing in the ocean .,0
young boy wades in the ocean .,0
young boy walks in the water along a wavy shore .,6
boy wearing a black and blue life vest is on a green , wooden boat looking out towards the water .,9
boy wearing a blue life jacket is holding onto the side of a green boat .,2
child holds on to the side of a small , weathered , green watercraft on the open sea .,0
little boy in a life vest is looking out the side of a boat .,9
young boy riding in a green boat .,9
child in a white shirt standing in a field of grass .,0
small boy is playing in an open field .,0
young boy in a white dress shirt is playing on a grassy plain .,0
young boy in a white shirt in a field,0
young boy wearing a t-shirt and jeans is walking in a grassy field .,1
fluffy white dog and two white sheep smell each other .,9
small white dog inspects two sheep .,0
white dog is sniffing a sheep through a fence .,0
white dog sniffing sheep through a fence .,0
fluffy dog kissing sheep through a fence .,0
diagram of a hand is displayed on a wall , behind which a woman studies .,9
picture of the anatomy of a hand .,0
woman is sitting at a desk near to a window that has a huge picture of a hand painted on it .,0
woman is sitting at a table waiting to tell a customer 's fortune .,1
woman sitting in the background at a table,0
boat with two fishermen sits peacefully on the lake .,9
silhouette of two men in a boat on a misty lake,0
men in a fishing boat on a river enjoy a pleasant morning .,1
people are in a canoe on a river in misty conditions .,0
people drift in a small boat on a foggy lake with trees in the background .,1
group of people are standing on a beach near to a white sunshade .,0
in bathing suits are on a beach looking at a landform in the distance .,2
men are watching others on a beach shore .,9
men in speedos on the beach .,0
men stand looking at the ocean at a tropical resort .,2
girl in a pink jacket and red hat walking near grass .,0
girl wearing a pink coat and red hat walks down a gravel path .,9
little girl in a pink coat is walking down a dirt road,9
little girl in a pink jacket is walking .,0
young girl in a pink jacket walking down a gravel path in a wooded area .,1
black dog is trying to run with its legs buried in the snow .,9
black dog with tan markings stands in deep snow ; there is an evergreen to the right .,0
dog plays in the snow .,0
lies in snow .,0
dog is trying to outrun the deep snow .,0
man is snowboarding and jumping off of a snow hill .,0
person in a black jacket is snowboarding during the evening .,2
silhouette of a person snowboarding through a pile of snow .,6
snowboarder flying off a snow drift with a colorful sky in the background .,1
person in the parka is on a snowboard .,6
three dogs are running down a snowy track .,0
dogs are running across snow with a tire track in it .,6
dogs are turning direction along a snow tread leading from a low cut field .,6
dogs run in the snow .,0
dogs running on tire tracks in snow .,6
child rides a pony while an older child and adult stand next to her .,6
girl is riding on a pony with a little girl and a woman standing beside the pony .,0
woman and young girl stand next to another young girl sitting on a brown pony .,0
children take turns riding the minerature pony with an adult supervising .,9
people are arranged around a horse and its rider .,0
man is sitting in a boat on the shore with the lake in the background .,9
man sits in the back of a boat that is grounded on the shore of a large body of water .,9
man sitting in a canoe on the shore of a lake .,0
man sitting in a rowboat,0
sitting in a beached canoe by a lake .,0
girl riding a toy horse in a Spider-Man costume,0
girl with red hair and a Spider-Man suit on is sitting on a toy horse while holding her arms up and her mouth open .,0
little redheaded girl wears a Spider-Man suit while riding a play horse .,6
young girl in a Spider-Man outfit rides a toy horse .,0
young redheaded girl wearing a Spider-Man costume is riding a hobby horse .,2
boy and a girl bouncing on a ball,0
children are wearing black tights while hopping .,0
children dressed in black bounce on red and green bouncy balls in a garage .,9
kids are bouncing on colorful balls .,0
young children bouncing on balls .,0
bike sits atop a rise with mountains in the background .,9
man wearing a red uniform and helmet stands on his motorbike .,0
motocross bike is being ridden over rocks .,0
motocross biker about to descend,0
motorcyclist has reached the summit .,0
child is using the bathroom .,9
little boy is sitting on a blue toilet with his pants pulled down .,6
little boy sitting on a toilet with his head resting on his hands .,6
little boy using a blue toilet .,0
young boy sitting on a blue toilet .,0
man is wearing a neon yellow vest while leaning over a roof and another man is standing behind him .,0
worker in a blue hard-hat looks on as another man works,0
construction worker in a red shirt watching another construction worker with a hammer fix something .,0
construction workers working on a roof top .,9
workers in yellow vests try to fix something .,9
man stands at the edge of the water near the rocks .,9
shirtless man in a pink hat is standing on a rocky shore .,9
shirtless man in a pink hat stands on a rocky shore .,9
shirtless man with a backpack and a hat is standing on a rocky shoreline .,0
man in shorts and a hat is standing in the bay beside the ocean .,9
dog leaps for a toy on a road .,1
man and a dog play with a Frisbee .,0
person holding a Frisbee just out of reach of a white dog on a rural road,1
holding a Frisbee with a white dog jumping for it on a road .,0
dog jumps up to get the Frisbee in the man 's hand .,0
white dogs are running on the grass .,0
white dogs are running through the grass .,0
white dogs running in a field,0
white dogs running through the grass,0
white dogs with cutoff tails running in green grass .,0
racing,0
group of dogs wearing muzzles running a race .,0
muzzled black and white dogs racing over a jump .,0
white dogs are running and jumping with masks over their mouth .,0
white dogs with muzzles jump over a red wall .,0
blue rally car pulls away from the spectators watching from the side of the track .,0
car is being driven on a trail while people on both sides of the road look on .,6
race car zooms while onlookers watch .,2
racing car goes through a dirt course while fans watch .,1
race car riding on dirt path with onlookers .,2
man dressed in black wearing a hat and glasses in front of a red wall .,0
man in a black hat stands in front of a red wall .,0
man wearing all black and a black hat is smiling .,0
man with a hat , glasses , jewelry and a jacket stands against an orange wall .,6
is a man with glasses and a hat wearing a black suit jacket indoors .,0
boy is leaning on a chair whilst another boy pulls him around with a rope .,0
child balances on a chair with one arm .,0
children play an indoor game .,1
boys in blue clothing are pulling on a rope while one boy is touching a brown chair .,0
boys playing tug of war while one reaches out to chair on left,0
brown dog is running across the snowy ground .,0
dog runs outside .,0
greyish dog running in the snow .,0
pitbull running in the snow,0
brown dog is running through the snow,0
boy does a cannonball into a pool while a girl watches .,9
boy jumping off of a diving board while a girl watches .,9
boy jumps into a pool while a girl watches .,0
girl in a swimming pool looks on while a boy in a mask jumps in from a diving board .,9
is a kid jumping off a diving board into a pool .,2
dog biting the tail of a cow .,2
dog chasing an animals tail on the grass .,2
small animal leaps behind a larger animal , the larger animal 's tail obscuring the smaller one 's face .,0
small dog chases after a large brown cow .,0
tan animal is being swatted in the face by a brown and white bull .,0
boy in dark blue clothes is kneeling while holding a toy .,6
boy playing with toys in a bedroom .,0
boy plays in his bedroom with an air powered rocket .,2
boy plays with some toys in the house with a blue chair in the background .,6
young boy wearing a blue outfit playing with a rocket .,6
baby in winter clothes plays outside .,2
small child wearing winter clothes smiles while standing in the snow .,6
smiling boy in winter clothes waves his mittened hands outside a building in the snow .,2
young child dressed for cold weather is outside .,0
child is wearing warm clothing outside in the winter .,2
dogs are walking on a rugged path , one with a blue rope tied to a red object in its mouth .,0
dogs play in a grassy area with a red and blue toy .,0
dogs playing keep-away with red toy on blue string .,0
dogs play with a red plastic toy in the tall grass .,0
dogs walking through nature .,0
three children are playing in a fountain .,0
children are playing at a sprinkler park .,0
children play in a water park .,0
kids stand in an array of water fountains .,2
people are wading in shallow water near a stone path and spraying fountains .,0
boy wearing a red shirt dumps water out of a yellow bucket onto a girl 's head .,0
little boy and a little girl play together in the water .,0
young boy at a water park pouring a bucket water on a young girl in a swimsuit .,6
boy is pouring a bucket of water over a girl 's head .,1
young children play with water in a fountain .,0
boy slides down a snowy hill in an innertube .,2
boy snow tubing on a green , blue , and yellow colored tube .,0
child laughs while tubing down the snowy mountain .,2
small child in an orange , white and black coat coming down a snowy hill on an innertube .,2
small child racing down a snowy hill on an innertube,2
brown dog and two white dogs are bounding after a ball .,1
brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt .,9
are two white dogs and one brown dog chasing a ball .,0
white dogs and one brown dog jumping through the dirt after a tennis ball .,0
white dogs are playing with a brown dog and a ball .,0
little girl dances in a grassy field , another girl is in the background .,6
little girl in a white blouse and blue pants frolics on the grass .,1
little girl in blue panes dances on the grass .,0
small girl standing on one leg in the grass , with another child in the background .,9
are two small children playing in a yard .,9
Asian cheerleaders are facing forward waving silver pom-poms , whilst other cheerleaders are performing facing the other way .,0
asian cheerleaders are holding out silver pompoms .,9
asian girls cheerleading for a sporting event,9
girls dressed in light brown wearing black neckties hold foil pom poms while doing a routine with others .,0
young girl cheerleaders wearing a khaki shirt with a black tie cheering .,9
man in a white boat is rowing through fog .,9
man in his boat on the lake,9
man is riding in a boat on the water .,0
man sits in a rowboat alone on foggy water .,0
in a small white boat on a lake .,0
man in a red jacket holds his bike for the picture .,1
man in a red jacket is standing by a bicycle and trailer in a city street .,9
man on the street standing by his bicycle .,9
man standing beside his bicycle on the street .,9
man is wearing a red jacket and standing next to a bicycle .,0
brown dog is on top of a triangular structure .,0
brown dog is running down a slope while a man follows beside him .,0
brown lab dog runs over an obstacle on a course .,0
dog runs down ramp .,0
large , dark colored dog is doing a climbing stunt outdoors , while a man watches .,1
black dog runs in front of a large brown and white bull .,0
dog and a cow play together inside the fence .,0
small black dog growling at a large brown and white cow .,6
dog and cow in fenced area .,0
dog is running around the cow .,0
few people standing on top of a mountain taking pictures .,1
group of people peering over the edge of a large rocky mountain,9
people on top of a mountain look down at the ground .,9
mountain are light tan in color .,0
people sitting on a cliff .,0
child in a lake .,0
little kid is starring into a body of water .,6
small girl with a necklace is swimming .,0
wet child stands in chest deep ocean water .,1
child has a necklace on and is in the water .,0
participating in a race .,0
dogs racing at night .,0
are racing on a track , and number eight is making a run for first,0
dogs ran around the dirt racetrack .,0
greyhound dogs are racing along a dirt path with buildings nearby .,6
person is scuba diving in very clear blue water .,9
person wearing scuba gear is swimming underwater water .,9
S.C.U.B.A. diver swims in deep blue water .,0
scuba diver swims underwater while wearing fins .,2
scuba diver floats underwater looking at the beauty of the sea .,6
man in a paddle boat on a lake .,9
man is rowing a canoe on a lake .,0
man is rowing on his boat through very still water .,9
old man canoeing with green Lilly pads .,9
man in the brown cap is paddling a boat on calm river .,9
boy standing and watching a group of people on a basketball court .,0
boy standing in the foreground looking out over other people in a court .,9
boy stands overlooking a schoolyard where other children play .,0
boy watches his classmates play in a courtyard , looking from above .,2
little boy is standing above a structure and watching the other boys play a game .,0
brown dog is about to jump .,0
dog runs through the grass .,0
little brown dog running through a field of grass,0
dog running through long grass in a park-like setting .,0
large , brownish dog is running through a grassy area .,0
brown dog is swimming and splashing in the water .,0
dog swimming through the water,0
dog swims in the aqua water .,0
tan dog swimming in some water,0
dog splashing into the water .,0
, and children in school uniforms , move through a flock of pigeons .,9
pair of children in uniforms running through a flock of pigeons .,0
in uniforms chase pigeons .,0
chase some pigeons .,0
children in school uniforms chasing birds on a brick paved street .,1
girl messily eats a plate of pasta .,0
little girl in a high chair is messily eating spaghetti .,6
little girl makes a mess on her hand and face while eating in her baby chair .,0
young girl sits in a high chair and eats red food while making a mess .,6
girl eating spaghetti is wearing a red jacket .,0
brown dog appears to be operating a computer .,1
brown dog is resting its paws on a laptop keyboard .,0
dog sits with its paws on a laptop computer .,6
dog with a red bandanna has its paws on a laptop 's keyboard and is looking up .,1
brown dog with a red bandanna is sitting with its paws up on the computer .,0
person crouches at the end of a dock on a lake .,2
person is squatting at the end of a pier near a lake .,9
person with a red backpack squatting at the end of a dock .,9
single person squated down at the edge of a pier overlooking a lake,0
am squatting on a dock , looking into a lake .,9
city street with two ladies that have shopping bags in their hands with a crowd behind them .,0
woman in a hat holding a handbag smiles away from another woman wearing sunglasses and holding a shopping bag .,0
are standing on the Hollywood walk of fame .,0
older women walking down the busy street with shopping bags,6
women dressed in leather are standing on a city street .,2
child playing in the beach sand during a sunset .,0
child playing in the sand of a beach with the sun low on the horizon .,0
person on the beach beside the ocean at sunset .,9
of a sunset at the beach with a kid in the foreground .,0
paddles a small boat across a still lake at sunset .,9
cyclist wearing a red helmet is riding on the pavement .,9
girl is riding a bike on the street while wearing a red helmet .,1
person on a bike wearing a red helmet , riding down a street .,1
woman wears a red helmet and blue shirt as she goes for a bike ride in the shade .,0
in blue shirt and red helmet riding bike down the road,1
brown and black dog laying on a grey plushie in front of a TV showing breaking news .,9
dog in a living room laying on a stuffed animal with a television in the background .,9
small dog grinding against a stuffed animal .,0
small dog laying on a stuffed animal in front of a TV,0
climbing on stuffed animals indoors , background TV shows breaking news .,6
baby cries in a woman 's arms .,1
baby in a red shirt is crying while an adult holding the baby mocks it .,0
baby wearing red begins to cry as a woman makes a face at it .,1
little baby cries in his moms arms .,9
woman is holding onto a baby that looks like he 's about to cry .,0
boy is laying his head on the lap of the person who is sitting at a desk .,9
boy leaning against somebody on a booth seat looking under the table .,6
child leans on an adult 's lap while peaking underneath a table at a booth .,0
little boy lying down looking under a table .,9
view from under a table of a young boy laying in an older person 's lap .,9
dog chases a red ball .,0
small dog runs to catch a ball .,0
while dog chases a red ball in the yard of a building across the way from a barn .,9
white and brown dog is catching a red ball in its mouth .,0
dog chases ball at farm,0
black dog runs through the black mud .,0
dark brown dog running on a muddy beach , a person in yellow pants following him .,0
dirt dog runs down a muddy shore .,9
